date,product_id,prod_type,sales_forecast,actual_sales
2025-04-08,SKU-0082,Toys,9.66,10.5
2025-04-09,SKU-0082,Toys,10.99,13.06
2025-04-10,SKU-0082,Toys,9.13,8.66
2025-04-11,SKU-0082,Toys,9.22,8.19
2025-04-12,SKU-0082,Toys,14.57,11.4
2025-04-13,SKU-0082,Toys,12.97,14.83
2025-04-14,SKU-0082,Toys,8.11,8.86
2025-04-15,SKU-0082,Toys,11.7,10.88
2025-04-16,SKU-0082,Toys,11.8,14.59
2025-04-17,SKU-0082,Toys,7.75,4.98
2025-04-18,SKU-0082,Toys,9.5,6.4
2025-04-19,SKU-0082,Toys,5.2,3.97
2025-04-20,SKU-0082,Toys,15.81,14.69
2025-04-21,SKU-0082,Toys,9.93,11.68
2025-04-22,SKU-0082,Toys,9.09,8.25
2025-04-23,SKU-0082,Toys,11.62,11.72
2025-04-24,SKU-0082,Toys,8.98,10.98
2025-04-25,SKU-0082,Toys,7.11,3.95
2025-04-26,SKU-0082,Toys,7.75,9.17
2025-04-27,SKU-0082,Toys,11.13,13.19
2025-04-28,SKU-0082,Toys,9.26,5.84
2025-04-29,SKU-0082,Toys,8.45,10.69
2025-04-30,SKU-0082,Toys,8.63,11.6
2025-05-01,SKU-0082,Toys,8.25,10.05
2025-05-02,SKU-0082,Toys,5.59,5.02
2025-05-03,SKU-0082,Toys,10.21,6.72
2025-05-04,SKU-0082,Toys,13.66,12.06
2025-05-05,SKU-0082,Toys,7.66,10.92
2025-05-06,SKU-0082,Toys,9.47,11.42
2025-05-07,SKU-0082,Toys,5.74,3.75
2025-05-08,SKU-0082,Toys,13.32,15.45
2025-05-09,SKU-0082,Toys,7.0,7.56
2025-05-10,SKU-0082,Toys,8.98,12.46
2025-05-11,SKU-0082,Toys,6.88,7.57
2025-05-12,SKU-0082,Toys,9.66,6.88
2025-05-13,SKU-0082,Toys,8.59,9.53
2025-05-14,SKU-0082,Toys,5.58,2.38
2025-05-15,SKU-0082,Toys,8.82,6.74
2025-05-16,SKU-0082,Toys,8.2,8.15
2025-05-17,SKU-0082,Toys,9.13,9.07
2025-05-18,SKU-0082,Toys,12.0,13.95
2025-05-19,SKU-0082,Toys,6.63,5.06
2025-05-20,SKU-0082,Toys,10.3,6.59
2025-05-21,SKU-0082,Toys,9.33,9.4
2025-05-22,SKU-0082,Toys,3.94,2.71
2025-05-23,SKU-0082,Toys,9.77,9.25
2025-05-24,SKU-0082,Toys,9.98,10.37
2025-05-25,SKU-0082,Toys,13.36,14.71
2025-05-26,SKU-0082,Toys,7.59,3.95
2025-05-27,SKU-0082,Toys,10.14,7.2
2025-05-28,SKU-0082,Toys,8.04,8.55
2025-05-29,SKU-0082,Toys,11.39,14.61
2025-05-30,SKU-0082,Toys,9.22,7.94
2025-05-31,SKU-0082,Toys,8.51,13.41
2025-06-01,SKU-0082,Toys,10.78,12.48
2025-06-02,SKU-0082,Toys,9.48,8.24
2025-06-03,SKU-0082,Toys,8.01,4.55
2025-06-04,SKU-0082,Toys,11.33,11.03
2025-06-05,SKU-0082,Toys,11.94,10.82
2025-06-06,SKU-0082,Toys,8.48,5.65
2025-06-07,SKU-0082,Toys,10.27,7.17
2025-06-08,SKU-0082,Toys,12.14,12.41
2025-06-09,SKU-0082,Toys,12.02,8.37
2025-06-10,SKU-0082,Toys,11.5,9.05
2025-06-11,SKU-0082,Toys,9.75,6.89
2025-06-12,SKU-0082,Toys,9.46,3.19
2025-06-13,SKU-0082,Toys,7.72,7.98
2025-06-14,SKU-0082,Toys,14.37,9.05
2025-06-15,SKU-0082,Toys,11.31,10.01
2025-06-16,SKU-0082,Toys,5.22,2.4
2025-06-17,SKU-0082,Toys,8.1,9.27
2025-06-18,SKU-0082,Toys,9.22,5.94
2025-06-19,SKU-0082,Toys,5.37,6.41
2025-06-20,SKU-0082,Toys,8.64,12.67
2025-06-21,SKU-0082,Toys,10.13,12.99
2025-06-22,SKU-0082,Toys,12.37,14.43
2025-06-23,SKU-0082,Toys,9.89,11.03
2025-06-24,SKU-0082,Toys,4.44,3.85
2025-06-25,SKU-0082,Toys,7.69,10.87
2025-06-26,SKU-0082,Toys,7.01,6.31
2025-06-27,SKU-0082,Toys,10.62,11.37
2025-06-28,SKU-0082,Toys,11.15,13.92
2025-06-29,SKU-0082,Toys,11.78,10.42
2025-06-30,SKU-0082,Toys,6.41,7.63
2025-07-01,SKU-0082,Toys,7.46,6.86
2025-07-02,SKU-0082,Toys,11.16,10.6
2025-07-03,SKU-0082,Toys,8.11,7.41
2025-07-04,SKU-0082,Toys,8.49,6.01
2025-07-05,SKU-0082,Toys,14.14,12.77
2025-07-06,SKU-0082,Toys,12.8,10.26
2025-07-07,SKU-0082,Toys,10.08,10.51
2025-07-08,SKU-0082,Toys,9.03,9.47
2025-07-09,SKU-0082,Toys,9.81,9.24
2025-07-10,SKU-0082,Toys,8.62,10.06
2025-07-11,SKU-0082,Toys,6.69,3.45
2025-07-12,SKU-0082,Toys,11.12,6.09
2025-07-13,SKU-0082,Toys,7.84,12.35
2025-07-14,SKU-0082,Toys,12.06,10.63
2025-07-15,SKU-0082,Toys,10.96,13.54
2025-07-16,SKU-0082,Toys,9.9,9.7
2025-07-17,SKU-0082,Toys,10.21,12.2
2025-07-18,SKU-0082,Toys,10.23,6.36
2025-07-19,SKU-0082,Toys,14.8,20.81
2025-07-20,SKU-0082,Toys,7.36,8.64
2025-07-21,SKU-0082,Toys,13.03,15.54
2025-07-22,SKU-0082,Toys,10.96,7.37
2025-07-23,SKU-0082,Toys,10.52,11.12
2025-07-24,SKU-0082,Toys,10.49,7.9
2025-07-25,SKU-0082,Toys,6.79,6.43
2025-07-26,SKU-0082,Toys,9.95,9.56
2025-07-27,SKU-0082,Toys,10.2,9.69
2025-07-28,SKU-0082,Toys,7.59,7.47
2025-07-29,SKU-0082,Toys,6.07,7.36
2025-07-30,SKU-0082,Toys,9.44,6.28
2025-07-31,SKU-0082,Toys,11.57,9.5
2025-08-01,SKU-0082,Toys,11.29,12.11
2025-08-02,SKU-0082,Toys,12.69,13.13
2025-08-03,SKU-0082,Toys,12.26,14.74
2025-08-04,SKU-0082,Toys,12.72,15.4
2025-08-05,SKU-0082,Toys,9.8,6.42
2025-08-06,SKU-0082,Toys,4.07,3.74
2025-08-07,SKU-0082,Toys,7.47,5.77
2025-08-08,SKU-0082,Toys,8.73,10.38
2025-08-09,SKU-0082,Toys,9.43,11.66
2025-08-10,SKU-0082,Toys,11.18,11.27
2025-08-11,SKU-0082,Toys,12.63,13.08
2025-08-12,SKU-0082,Toys,8.77,10.08
2025-08-13,SKU-0082,Toys,12.47,12.36
2025-08-14,SKU-0082,Toys,9.76,9.49
2025-08-15,SKU-0082,Toys,8.67,7.44
2025-08-16,SKU-0082,Toys,9.53,13.77
2025-08-17,SKU-0082,Toys,9.98,6.13
2025-08-18,SKU-0082,Toys,9.12,11.66
2025-08-19,SKU-0082,Toys,11.35,8.37
2025-08-20,SKU-0082,Toys,11.09,16.24
2025-08-21,SKU-0082,Toys,7.49,7.06
2025-08-22,SKU-0082,Toys,6.4,11.03
2025-08-23,SKU-0082,Toys,7.65,6.65
2025-08-24,SKU-0082,Toys,12.64,10.93
2025-08-25,SKU-0082,Toys,6.88,6.75
2025-08-26,SKU-0082,Toys,13.63,12.99
2025-08-27,SKU-0082,Toys,8.44,5.65
2025-08-28,SKU-0082,Toys,9.62,11.83
2025-08-29,SKU-0082,Toys,7.64,8.97
2025-08-30,SKU-0082,Toys,9.42,4.68
2025-08-31,SKU-0082,Toys,11.97,17.16
2025-09-01,SKU-0082,Toys,6.45,6.9
2025-09-02,SKU-0082,Toys,11.46,11.21
2025-09-03,SKU-0082,Toys,5.99,6.1
2025-09-04,SKU-0082,Toys,11.82,10.55
2025-09-05,SKU-0082,Toys,9.3,6.67
2025-09-06,SKU-0082,Toys,10.4,11.37
2025-09-07,SKU-0082,Toys,11.3,10.22
2025-09-08,SKU-0082,Toys,9.72,11.39
2025-09-09,SKU-0082,Toys,10.3,9.57
2025-09-10,SKU-0082,Toys,7.59,12.5
2025-09-11,SKU-0082,Toys,9.11,8.46
2025-09-12,SKU-0082,Toys,5.88,3.54
2025-09-13,SKU-0082,Toys,9.31,10.41
2025-09-14,SKU-0082,Toys,10.32,10.36
2025-09-15,SKU-0082,Toys,5.96,9.47
2025-09-16,SKU-0082,Toys,7.35,7.94
2025-09-17,SKU-0082,Toys,7.76,6.97
2025-09-18,SKU-0082,Toys,7.24,7.98
2025-09-19,SKU-0082,Toys,6.86,7.65
2025-09-20,SKU-0082,Toys,10.35,11.93
2025-09-21,SKU-0082,Toys,12.49,11.69
2025-09-22,SKU-0082,Toys,9.55,8.43
2025-09-23,SKU-0082,Toys,11.45,10.56
2025-09-24,SKU-0082,Toys,8.42,7.25
2025-09-25,SKU-0082,Toys,7.35,12.44
2025-09-26,SKU-0082,Toys,9.79,9.96
2025-09-27,SKU-0082,Toys,9.63,12.41
2025-09-28,SKU-0082,Toys,9.93,10.24
2025-09-29,SKU-0082,Toys,13.23,10.83
2025-09-30,SKU-0082,Toys,9.9,10.62
2025-01-01,SKU-0083,Toys,10.06,9.35
2025-01-02,SKU-0083,Toys,7.82,8.39
2025-01-03,SKU-0083,Toys,8.1,2.27
2025-01-04,SKU-0083,Toys,9.17,8.37
2025-01-05,SKU-0083,Toys,9.11,9.49
2025-01-06,SKU-0083,Toys,7.5,7.39
2025-01-07,SKU-0083,Toys,13.36,16.42
2025-01-08,SKU-0083,Toys,10.21,14.73
2025-01-09,SKU-0083,Toys,8.88,8.73
2025-01-10,SKU-0083,Toys,6.92,10.12
2025-01-11,SKU-0083,Toys,14.75,17.02
2025-01-12,SKU-0083,Toys,14.14,7.3
2025-01-13,SKU-0083,Toys,13.72,13.46
2025-01-14,SKU-0083,Toys,13.75,18.08
2025-01-15,SKU-0083,Toys,10.59,9.73
2025-01-16,SKU-0083,Toys,9.37,4.59
2025-01-17,SKU-0083,Toys,10.91,4.53
2025-01-18,SKU-0083,Toys,10.27,14.13
2025-01-19,SKU-0083,Toys,12.76,8.94
2025-01-20,SKU-0083,Toys,6.38,4.89
2025-01-21,SKU-0083,Toys,9.22,11.41
2025-01-22,SKU-0083,Toys,10.27,7.63
2025-01-23,SKU-0083,Toys,10.31,12.12
2025-01-24,SKU-0083,Toys,10.05,16.24
2025-01-25,SKU-0083,Toys,12.34,14.76
2025-01-26,SKU-0083,Toys,15.1,17.22
2025-01-27,SKU-0083,Toys,7.98,11.09
2025-01-28,SKU-0083,Toys,8.28,5.82
2025-01-29,SKU-0083,Toys,7.29,10.37
2025-01-30,SKU-0083,Toys,10.33,12.98
2025-01-31,SKU-0083,Toys,10.34,10.81
2025-02-01,SKU-0083,Toys,11.55,13.03
2025-02-02,SKU-0083,Toys,10.17,6.94
2025-02-03,SKU-0083,Toys,8.13,9.49
2025-02-04,SKU-0083,Toys,7.81,13.13
2025-02-05,SKU-0083,Toys,9.99,10.29
2025-02-06,SKU-0083,Toys,7.89,10.18
2025-02-07,SKU-0083,Toys,6.69,7.48
2025-02-08,SKU-0083,Toys,10.06,10.37
2025-02-09,SKU-0083,Toys,12.37,9.5
2025-02-10,SKU-0083,Toys,5.77,3.45
2025-02-11,SKU-0083,Toys,10.88,11.81
2025-02-12,SKU-0083,Toys,8.32,13.24
2025-02-13,SKU-0083,Toys,11.69,14.3
2025-02-14,SKU-0083,Toys,7.68,10.26
2025-02-15,SKU-0083,Toys,11.64,9.83
2025-02-16,SKU-0083,Toys,11.2,8.61
2025-02-17,SKU-0083,Toys,7.71,4.84
2025-02-18,SKU-0083,Toys,11.05,10.87
2025-02-19,SKU-0083,Toys,7.25,8.55
2025-02-20,SKU-0083,Toys,9.14,11.77
2025-02-21,SKU-0083,Toys,9.41,5.81
2025-02-22,SKU-0083,Toys,9.98,7.08
2025-02-23,SKU-0083,Toys,12.56,15.27
2025-02-24,SKU-0083,Toys,6.06,5.75
2025-02-25,SKU-0083,Toys,11.45,7.56
2025-02-26,SKU-0083,Toys,8.28,8.28
2025-02-27,SKU-0083,Toys,11.29,12.65
2025-02-28,SKU-0083,Toys,10.65,12.16
2025-03-01,SKU-0083,Toys,10.24,14.35
2025-03-02,SKU-0083,Toys,10.1,3.16
2025-03-03,SKU-0083,Toys,5.56,5.26
2025-03-04,SKU-0083,Toys,8.5,7.16
2025-03-05,SKU-0083,Toys,9.46,12.46
2025-03-06,SKU-0083,Toys,10.07,11.69
2025-03-07,SKU-0083,Toys,7.0,5.71
2025-03-08,SKU-0083,Toys,12.4,12.67
2025-03-09,SKU-0083,Toys,12.41,13.95
2025-03-10,SKU-0083,Toys,9.5,13.45
2025-03-11,SKU-0083,Toys,8.11,6.06
2025-03-12,SKU-0083,Toys,5.64,7.51
2025-03-13,SKU-0083,Toys,8.03,11.2
2025-03-14,SKU-0083,Toys,9.67,8.82
2025-03-15,SKU-0083,Toys,8.9,11.01
2025-03-16,SKU-0083,Toys,11.36,12.03
2025-03-17,SKU-0083,Toys,10.38,11.05
2025-03-18,SKU-0083,Toys,7.47,8.78
2025-03-19,SKU-0083,Toys,10.82,11.72
2025-03-20,SKU-0083,Toys,10.44,12.25
2025-03-21,SKU-0083,Toys,8.38,7.3
2025-03-22,SKU-0083,Toys,15.47,18.78
2025-03-23,SKU-0083,Toys,11.38,13.08
2025-03-24,SKU-0083,Toys,7.3,5.81
2025-03-25,SKU-0083,Toys,6.68,7.4
2025-03-26,SKU-0083,Toys,9.77,12.48
2025-03-27,SKU-0083,Toys,8.76,11.42
2025-03-28,SKU-0083,Toys,10.49,16.63
2025-03-29,SKU-0083,Toys,14.35,18.08
2025-03-30,SKU-0083,Toys,13.15,10.91
2025-03-31,SKU-0083,Toys,9.77,15.38
2025-04-01,SKU-0083,Toys,10.19,8.14
2025-04-02,SKU-0083,Toys,9.85,7.38
2025-04-03,SKU-0083,Toys,7.47,8.5
2025-04-04,SKU-0083,Toys,10.66,8.66
2025-04-05,SKU-0083,Toys,9.9,6.33
2025-04-06,SKU-0083,Toys,11.22,6.35
2025-04-07,SKU-0083,Toys,8.58,8.78
2025-04-08,SKU-0083,Toys,5.67,3.15
2025-04-09,SKU-0083,Toys,9.06,8.57
2025-04-10,SKU-0083,Toys,8.88,9.6
2025-04-11,SKU-0083,Toys,5.83,7.61
2025-04-12,SKU-0083,Toys,10.37,8.88
2025-04-13,SKU-0083,Toys,7.74,7.07
2025-04-14,SKU-0083,Toys,10.2,10.55
2025-04-15,SKU-0083,Toys,9.52,8.67
2025-04-16,SKU-0083,Toys,9.05,6.28
2025-04-17,SKU-0083,Toys,9.16,7.94
2025-04-18,SKU-0083,Toys,6.92,8.81
2025-04-19,SKU-0083,Toys,7.86,9.17
2025-04-20,SKU-0083,Toys,12.64,11.32
2025-04-21,SKU-0083,Toys,11.23,9.86
2025-04-22,SKU-0083,Toys,7.95,4.95
2025-04-23,SKU-0083,Toys,9.15,6.75
2025-04-24,SKU-0083,Toys,7.58,7.42
2025-04-25,SKU-0083,Toys,9.12,12.26
2025-04-26,SKU-0083,Toys,12.86,14.24
2025-04-27,SKU-0083,Toys,11.16,10.15
2025-04-28,SKU-0083,Toys,9.11,7.72
2025-04-29,SKU-0083,Toys,7.76,7.56
2025-04-30,SKU-0083,Toys,7.4,5.36
2025-05-01,SKU-0083,Toys,11.07,7.62
2025-05-02,SKU-0083,Toys,7.08,10.26
2025-05-03,SKU-0083,Toys,10.2,13.64
2025-05-04,SKU-0083,Toys,9.11,9.29
2025-05-05,SKU-0083,Toys,10.69,8.43
2025-05-06,SKU-0083,Toys,12.5,11.52
2025-05-07,SKU-0083,Toys,10.17,8.47
2025-05-08,SKU-0083,Toys,12.13,12.89
2025-05-09,SKU-0083,Toys,13.34,16.29
2025-05-10,SKU-0083,Toys,12.64,10.26
2025-05-11,SKU-0083,Toys,11.59,10.8
2025-05-12,SKU-0083,Toys,9.19,9.56
2025-05-13,SKU-0083,Toys,7.33,6.94
2025-05-14,SKU-0083,Toys,8.94,6.42
2025-05-15,SKU-0083,Toys,10.73,11.29
2025-05-16,SKU-0083,Toys,10.76,11.97
2025-05-17,SKU-0083,Toys,7.53,5.44
2025-05-18,SKU-0083,Toys,14.71,16.68
2025-05-19,SKU-0083,Toys,5.88,7.05
2025-05-20,SKU-0083,Toys,7.46,2.22
2025-05-21,SKU-0083,Toys,12.43,12.62
2025-05-22,SKU-0083,Toys,9.55,6.41
2025-05-23,SKU-0083,Toys,6.81,2.83
2025-05-24,SKU-0083,Toys,13.77,9.66
2025-05-25,SKU-0083,Toys,14.62,12.15
2025-05-26,SKU-0083,Toys,6.65,6.51
2025-05-27,SKU-0083,Toys,7.73,7.98
2025-05-28,SKU-0083,Toys,7.35,6.56
2025-05-29,SKU-0083,Toys,7.58,9.73
2025-05-30,SKU-0083,Toys,10.12,10.74
2025-05-31,SKU-0083,Toys,13.02,13.68
2025-06-01,SKU-0083,Toys,11.72,11.42
2025-06-02,SKU-0083,Toys,7.66,5.87
2025-06-03,SKU-0083,Toys,9.38,11.92
2025-06-04,SKU-0083,Toys,10.22,11.63
2025-06-05,SKU-0083,Toys,6.87,8.17
2025-06-06,SKU-0083,Toys,8.28,8.72
2025-06-07,SKU-0083,Toys,11.99,9.1
2025-06-08,SKU-0083,Toys,11.65,12.24
2025-06-09,SKU-0083,Toys,11.07,9.77
2025-06-10,SKU-0083,Toys,8.94,9.37
2025-06-11,SKU-0083,Toys,8.03,6.69
2025-06-12,SKU-0083,Toys,7.91,7.59
2025-06-13,SKU-0083,Toys,12.55,12.32
2025-06-14,SKU-0083,Toys,11.84,11.92
2025-06-15,SKU-0083,Toys,10.7,10.64
2025-06-16,SKU-0083,Toys,10.59,10.45
2025-06-17,SKU-0083,Toys,8.72,8.14
2025-06-18,SKU-0083,Toys,7.05,9.65
2025-06-19,SKU-0083,Toys,8.14,11.82
2025-06-20,SKU-0083,Toys,9.52,13.04
2025-06-21,SKU-0083,Toys,10.44,8.61
2025-06-22,SKU-0083,Toys,13.37,11.97
2025-06-23,SKU-0083,Toys,11.6,13.04
2025-06-24,SKU-0083,Toys,11.95,9.51
2025-06-25,SKU-0083,Toys,10.93,9.08
2025-06-26,SKU-0083,Toys,4.22,6.46
2025-06-27,SKU-0083,Toys,9.0,11.41
2025-06-28,SKU-0083,Toys,11.0,11.05
2025-06-29,SKU-0083,Toys,14.26,14.55
2025-06-30,SKU-0083,Toys,8.05,7.83
2025-07-01,SKU-0083,Toys,9.32,2.21
2025-07-02,SKU-0083,Toys,9.98,13.38
2025-07-03,SKU-0083,Toys,8.9,7.85
2025-07-04,SKU-0083,Toys,9.77,14.13
2025-07-05,SKU-0083,Toys,11.73,12.26
2025-07-06,SKU-0083,Toys,10.45,7.78
2025-07-07,SKU-0083,Toys,9.03,9.13
2025-07-08,SKU-0083,Toys,5.12,3.3
2025-07-09,SKU-0083,Toys,11.29,10.65
2025-07-10,SKU-0083,Toys,4.06,8.07
2025-07-11,SKU-0083,Toys,7.19,6.01
2025-07-12,SKU-0083,Toys,12.89,11.03
2025-07-13,SKU-0083,Toys,7.27,7.81
2025-07-14,SKU-0083,Toys,10.56,9.38
2025-07-15,SKU-0083,Toys,8.71,5.76
2025-07-16,SKU-0083,Toys,6.96,6.16
2025-07-17,SKU-0083,Toys,10.25,10.49
2025-07-18,SKU-0083,Toys,10.99,15.12
2025-07-19,SKU-0083,Toys,12.51,8.53
2025-07-20,SKU-0083,Toys,10.61,12.8
2025-07-21,SKU-0083,Toys,8.7,4.65
2025-07-22,SKU-0083,Toys,7.83,2.15
2025-07-23,SKU-0083,Toys,8.38,6.67
2025-07-24,SKU-0083,Toys,8.21,11.16
2025-07-25,SKU-0083,Toys,6.27,4.47
2025-07-26,SKU-0083,Toys,8.43,11.11
2025-07-27,SKU-0083,Toys,13.42,14.32
2025-07-28,SKU-0083,Toys,9.54,6.54
2025-07-29,SKU-0083,Toys,9.32,6.51
2025-07-30,SKU-0083,Toys,9.0,8.14
2025-07-31,SKU-0083,Toys,7.72,7.79
2025-08-01,SKU-0083,Toys,10.26,14.7
2025-08-02,SKU-0083,Toys,11.79,17.49
2025-08-03,SKU-0083,Toys,11.53,15.99
2025-08-04,SKU-0083,Toys,9.77,10.37
2025-08-05,SKU-0083,Toys,8.56,9.31
2025-08-06,SKU-0083,Toys,9.76,6.22
2025-08-07,SKU-0083,Toys,10.29,6.58
2025-08-08,SKU-0083,Toys,10.29,11.79
2025-08-09,SKU-0083,Toys,13.51,11.35
2025-08-10,SKU-0083,Toys,9.13,11.9
2025-08-11,SKU-0083,Toys,6.73,3.8
2025-08-12,SKU-0083,Toys,9.3,9.18
2025-08-13,SKU-0083,Toys,9.19,10.53
2025-08-14,SKU-0083,Toys,9.96,9.77
2025-08-15,SKU-0083,Toys,8.97,8.8
2025-08-16,SKU-0083,Toys,10.72,7.25
2025-08-17,SKU-0083,Toys,12.6,15.22
2025-08-18,SKU-0083,Toys,10.14,11.54
2025-08-19,SKU-0083,Toys,6.89,3.35
2025-08-20,SKU-0083,Toys,10.53,10.6
2025-08-21,SKU-0083,Toys,9.2,9.74
2025-08-22,SKU-0083,Toys,9.37,10.99
2025-08-23,SKU-0083,Toys,10.44,5.68
2025-08-24,SKU-0083,Toys,12.45,13.89
2025-08-25,SKU-0083,Toys,6.27,3.35
2025-08-26,SKU-0083,Toys,10.62,13.42
2025-08-27,SKU-0083,Toys,3.52,4.63
2025-08-28,SKU-0083,Toys,8.41,8.59
2025-08-29,SKU-0083,Toys,9.11,7.21
2025-08-30,SKU-0083,Toys,11.92,10.2
2025-08-31,SKU-0083,Toys,12.55,14.97
2025-09-01,SKU-0083,Toys,7.1,4.98
2025-09-02,SKU-0083,Toys,9.07,12.83
2025-09-03,SKU-0083,Toys,7.65,6.65
2025-09-04,SKU-0083,Toys,9.48,11.12
2025-09-05,SKU-0083,Toys,9.89,9.97
2025-09-06,SKU-0083,Toys,9.99,10.82
2025-09-07,SKU-0083,Toys,4.64,9.32
2025-09-08,SKU-0083,Toys,8.46,8.92
2025-09-09,SKU-0083,Toys,13.03,11.18
2025-09-10,SKU-0083,Toys,13.5,15.34
2025-09-11,SKU-0083,Toys,9.72,11.33
2025-09-12,SKU-0083,Toys,7.15,3.02
2025-09-13,SKU-0083,Toys,8.23,10.95
2025-09-14,SKU-0083,Toys,9.16,5.03
2025-09-15,SKU-0083,Toys,8.67,10.1
2025-09-16,SKU-0083,Toys,8.9,10.42
2025-09-17,SKU-0083,Toys,11.14,12.56
2025-09-18,SKU-0083,Toys,8.52,7.16
2025-09-19,SKU-0083,Toys,10.37,11.05
2025-09-20,SKU-0083,Toys,8.87,12.12
2025-09-21,SKU-0083,Toys,11.55,13.18
2025-09-22,SKU-0083,Toys,8.04,10.86
2025-09-23,SKU-0083,Toys,5.65,9.84
2025-09-24,SKU-0083,Toys,4.94,1.5
2025-09-25,SKU-0083,Toys,9.32,8.0
2025-09-26,SKU-0083,Toys,8.16,6.84
2025-09-27,SKU-0083,Toys,9.02,9.81
2025-09-28,SKU-0083,Toys,10.93,13.14
2025-09-29,SKU-0083,Toys,8.98,7.94
2025-09-30,SKU-0083,Toys,10.37,5.79
2025-01-01,SKU-0084,Toys,3.84,0.0
2025-01-02,SKU-0084,Toys,8.32,9.3
2025-01-03,SKU-0084,Toys,3.67,3.64
2025-01-04,SKU-0084,Toys,10.11,10.45
2025-01-05,SKU-0084,Toys,7.45,13.99
2025-01-06,SKU-0084,Toys,9.08,6.04
2025-01-07,SKU-0084,Toys,9.28,13.02
2025-01-08,SKU-0084,Toys,6.45,2.71
2025-01-09,SKU-0084,Toys,8.79,8.71
2025-01-10,SKU-0084,Toys,10.45,14.14
2025-01-11,SKU-0084,Toys,12.4,8.93
2025-01-12,SKU-0084,Toys,9.15,7.16
2025-01-13,SKU-0084,Toys,10.6,12.11
2025-01-14,SKU-0084,Toys,11.57,12.96
2025-01-15,SKU-0084,Toys,7.79,7.3
2025-01-16,SKU-0084,Toys,6.13,7.7
2025-01-17,SKU-0084,Toys,7.8,10.86
2025-01-18,SKU-0084,Toys,12.07,16.91
2025-01-19,SKU-0084,Toys,12.16,13.16
2025-01-20,SKU-0084,Toys,8.7,7.73
2025-01-21,SKU-0084,Toys,8.55,11.04
2025-01-22,SKU-0084,Toys,6.37,6.53
2025-01-23,SKU-0084,Toys,5.74,6.67
2025-01-24,SKU-0084,Toys,8.16,9.41
2025-01-25,SKU-0084,Toys,9.41,8.76
2025-01-26,SKU-0084,Toys,12.61,12.93
2025-01-27,SKU-0084,Toys,12.17,10.96
2025-01-28,SKU-0084,Toys,7.95,11.04
2025-01-29,SKU-0084,Toys,8.35,7.32
2025-01-30,SKU-0084,Toys,9.86,9.45
2025-01-31,SKU-0084,Toys,8.47,6.74
2025-02-01,SKU-0084,Toys,13.64,13.26
2025-02-02,SKU-0084,Toys,10.25,9.5
2025-02-03,SKU-0084,Toys,9.81,13.46
2025-02-04,SKU-0084,Toys,8.76,6.61
2025-02-05,SKU-0084,Toys,12.94,13.28
2025-02-06,SKU-0084,Toys,8.9,9.07
2025-02-07,SKU-0084,Toys,6.62,6.51
2025-02-08,SKU-0084,Toys,12.45,15.5
2025-02-09,SKU-0084,Toys,10.68,11.15
2025-02-10,SKU-0084,Toys,11.59,11.69
2025-02-11,SKU-0084,Toys,10.56,11.62
2025-02-12,SKU-0084,Toys,7.79,5.5
2025-02-13,SKU-0084,Toys,11.24,4.56
2025-02-14,SKU-0084,Toys,7.79,4.3
2025-02-15,SKU-0084,Toys,13.08,16.49
2025-02-16,SKU-0084,Toys,9.96,16.88
2025-02-17,SKU-0084,Toys,11.89,12.38
2025-02-18,SKU-0084,Toys,12.13,10.53
2025-02-19,SKU-0084,Toys,8.58,9.74
2025-02-20,SKU-0084,Toys,7.75,4.54
2025-02-21,SKU-0084,Toys,7.26,6.77
2025-02-22,SKU-0084,Toys,11.91,11.06
2025-02-23,SKU-0084,Toys,8.15,9.33
2025-02-24,SKU-0084,Toys,11.69,10.04
2025-02-25,SKU-0084,Toys,12.47,14.65
2025-02-26,SKU-0084,Toys,7.04,5.42
2025-02-27,SKU-0084,Toys,8.53,8.06
2025-02-28,SKU-0084,Toys,4.28,2.39
2025-03-01,SKU-0084,Toys,9.88,14.6
2025-03-02,SKU-0084,Toys,11.9,9.9
2025-03-03,SKU-0084,Toys,8.28,9.34
2025-03-04,SKU-0084,Toys,8.4,6.94
2025-03-05,SKU-0084,Toys,8.05,9.25
2025-03-06,SKU-0084,Toys,6.4,3.68
2025-03-07,SKU-0084,Toys,7.31,4.55
2025-03-08,SKU-0084,Toys,9.35,11.59
2025-03-09,SKU-0084,Toys,13.53,14.21
2025-03-10,SKU-0084,Toys,9.6,7.92
2025-03-11,SKU-0084,Toys,5.01,5.37
2025-03-12,SKU-0084,Toys,9.76,8.08
2025-03-13,SKU-0084,Toys,7.02,3.83
2025-03-14,SKU-0084,Toys,9.51,9.71
2025-03-15,SKU-0084,Toys,13.4,11.38
2025-03-16,SKU-0084,Toys,10.89,10.93
2025-03-17,SKU-0084,Toys,8.07,10.17
2025-03-18,SKU-0084,Toys,11.65,8.89
2025-03-19,SKU-0084,Toys,8.26,11.57
2025-03-20,SKU-0084,Toys,9.82,10.12
2025-03-21,SKU-0084,Toys,9.86,11.5
2025-03-22,SKU-0084,Toys,11.79,12.32
2025-03-23,SKU-0084,Toys,11.49,14.86
2025-03-24,SKU-0084,Toys,8.65,8.65
2025-03-25,SKU-0084,Toys,12.28,13.1
2025-03-26,SKU-0084,Toys,9.05,10.62
2025-03-27,SKU-0084,Toys,9.63,7.79
2025-03-28,SKU-0084,Toys,9.67,7.65
2025-03-29,SKU-0084,Toys,14.67,15.27
